Time,Position,Velocity,Ene_0,Ene_1,Pop_0,Pop_1,State
294.000,-9.70600005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
295.000,-9.70500005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
296.000,-9.70400005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
297.000,-9.70300005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
298.000,-9.70200005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
299.000,-9.70100005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
300.000,-9.70000005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
301.000,-9.69900005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
302.000,-9.69800005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
303.000,-9.69700005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
304.000,-9.69600005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
305.000,-9.69500005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
306.000,-9.69400005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
307.000,-9.69300005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
308.000,-9.69200005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
309.000,-9.69100005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
310.000,-9.69000005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
311.000,-9.68900005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
312.000,-9.68800005,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
